vision_x,vision_y,vision_z,mocap_x,mocap_y,mocap_z,quad_x,quad_y,quad_z,quad_roll,quad_pitch,quad_yaw,error_x,error_y,error_z
0.964415,-0.478547,0.348635,0.922782,-0.422014,0.110857,-0.177355,0.596093,1.31081,-0.0576401,-0.0405236,0.457923,-0.0416327,0.0565327,-0.237778
1.04142,-0.373029,0.348479,0.922813,-0.422001,0.110833,-0.28231,0.397837,1.31084,-0.0289998,-0.0472636,0.457829,-0.118603,-0.0489714,-0.237646
0.936379,-0.375647,0.240361,0.922737,-0.422018,0.110684,-0.391647,0.103456,1.30657,0.0773722,0.0118898,0.46045,-0.0136427,-0.0463708,-0.129677
0.914906,-0.42244,0.24016,0.92284,-0.421996,0.110824,-0.381195,-0.0707172,1.30933,0.0620655,0.00681586,0.443431,0.00793439,0.00044331,-0.129336
0.931632,-0.44719,0.254878,0.922947,-0.422176,0.111205,-0.29987,-0.0981069,1.31398,0.0227419,-0.0261657,0.455405,-0.00868469,0.0250143,-0.143673
0.929631,-0.463167,0.262711,0.922805,-0.422022,0.11083,-0.21333,-0.0938337,1.31903,0.0133684,-0.0383531,0.471204,-0.00682586,0.0411451,-0.151881
0.938614,-0.450694,0.261801,0.922889,-0.422016,0.110871,-0.161461,-0.0909844,1.31784,0.0148814,-0.0345001,0.480893,-0.0157249,0.0286785,-0.15093
0.980312,-0.469328,0.316468,0.922978,-0.422153,0.111231,-0.13835,-0.0934053,1.3135,0.0239088,-0.0271452,0.468971,-0.0573337,0.0471748,-0.205237
0.914065,-0.438766,0.254231,0.922912,-0.422002,0.110836,-0.0609034,-0.0929372,1.31025,0.0206009,-0.0256498,0.450296,0.0088467,0.0167635,-0.143395
0.926588,-0.449602,0.270462,0.922894,-0.421979,0.110869,0.0316038,-0.0916729,1.30868,0.0202217,-0.0382408,0.457747,-0.0036943,0.0276232,-0.159592
0.91006,-0.443272,0.256484,0.922797,-0.42197,0.110693,0.114433,-0.0800367,1.30609,0.0220776,-0.0144826,0.458103,0.012737,0.0213015,-0.14579
0.908362,-0.460083,0.25033,0.922913,-0.421995,0.110914,0.18618,-0.0601975,1.30721,0.022046,-0.0437679,0.453968,0.0145509,0.0380878,-0.139416
0.908362,-0.460083,0.25033,0.922978,-0.421969,0.110931,0.165082,0.0124618,1.31399,0.0544485,-0.0678601,0.463709,0.014616,0.038114,-0.1394
0.944223,-0.45638,0.258618,0.922935,-0.422009,0.110892,0.0746751,0.102633,1.3148,0.0174478,-0.0184604,0.454289,-0.0212883,0.0343712,-0.147726
0.944223,-0.45638,0.258618,0.922922,-0.421996,0.11085,0.0184971,0.156851,1.3133,0.0312605,-0.0157779,0.458587,-0.0213005,0.0343839,-0.147768
0.951012,-0.45765,0.270196,0.922957,-0.421965,0.110883,-0.0344864,0.222856,1.31172,0.0157504,-0.0229456,0.443975,-0.0280554,0.0356846,-0.159313
0.936113,-0.445328,0.269132,0.922925,-0.421968,0.110857,-0.063213,0.2674,1.31145,0.0139732,-0.00736887,0.452619,-0.0131876,0.0233596,-0.158275
0.936113,-0.445328,0.269132,0.922907,-0.421974,0.110871,-0.0504026,0.289212,1.30786,0.0162949,0.00996828,0.451217,-0.0132055,0.0233538,-0.158261
0.936113,-0.445328,0.269132,0.922929,-0.421972,0.11087,0.0240477,0.302787,1.30085,0.0206981,-0.0132741,0.445579,-0.0131832,0.0233564,-0.158263
0.907709,-0.469349,0.28068,0.922873,-0.421993,0.110887,0.116543,0.315325,1.29707,0.0246169,-0.0343349,0.458118,0.0151647,0.0473553,-0.169793
0.912964,-0.460391,0.270409,0.92289,-0.422017,0.110875,0.175018,0.337374,1.29363,0.0251947,-0.0205227,0.468977,0.0099262,0.0383748,-0.159534
0.921162,-0.462171,0.267391,0.922829,-0.421964,0.110899,0.183351,0.353884,1.29906,0.0288667,-0.0198308,0.46787,0.00166702,0.0402068,-0.156492
0.912359,-0.478208,0.277697,0.922877,-0.42201,0.110851,0.172,0.37203,1.30334,0.0267629,-0.0352636,0.464182,0.0105182,0.0561979,-0.166846
0.984547,-0.430527,0.302662,0.92292,-0.422013,0.110858,-0.101665,0.329999,1.30149,-0.024935,-0.0144873,0.433964,-0.061627,0.00851321,-0.191805
0.983275,-0.373274,0.273864,0.922892,-0.421981,0.110871,-0.227926,0.179104,1.30097,0.00212574,0.00144545,0.445944,-0.0603824,-0.0487069,-0.162993
0.809952,-0.466682,0.160722,0.922712,-0.422662,0.111045,-0.318522,-0.0406155,1.29653,0.169379,0.0584574,0.449193,0.11276,0.0440202,-0.0496769
0.92614,-0.520809,0.283974,0.922774,-0.422663,0.11104,-0.215802,0.0585335,1.30335,0.0422279,-0.0716719,0.419608,-0.00336587,0.0981455,-0.172934
0.92614,-0.520809,0.283974,0.922738,-0.422649,0.111041,-0.243316,0.1401,1.29715,0.0283457,0.00347199,0.0493725,-0.00340199,0.0981601,-0.172933
0.92614,-0.520809,0.283974,0.922529,-0.422653,0.110658,-0.193378,0.184488,1.12075,0.0269158,-0.021983,-0.00900689,-0.00361168,0.0981559,-0.173316
0.92614,-0.520809,0.283974,0.922232,-0.421945,0.110201,-0.130631,0.225716,0.809746,0.0270441,-0.0321332,-0.00724396,-0.00390798,0.0988634,-0.173773
0.92614,-0.520809,0.283974,0.922893,-0.421945,0.110867,-0.0712981,0.2739,0.470856,0.0177012,-0.0377582,-0.0180288,-0.00324774,0.0988639,-0.173108
0.92614,-0.520809,0.283974,0.922893,-0.421975,0.110834,-0.0453495,0.306431,0.209822,0.0179835,-0.0106369,-0.0139982,-0.00324786,0.0988338,-0.17314
0.92614,-0.520809,0.283974,0.922887,-0.42198,0.110848,-0.0469422,0.306254,0.209621,0.0175559,-0.0145464,-0.0218153,-0.00325376,0.0988287,-0.173126
0.92614,-0.520809,0.283974,0.922852,-0.421968,0.110847,-0.0476669,0.306747,0.208989,0.0196922,-0.0156355,-0.0219713,-0.00328881,0.0988407,-0.173127
0.92614,-0.520809,0.283974,0.922915,-0.421961,0.110873,-0.0471088,0.306227,0.209316,0.0172204,-0.0165355,-0.0214683,-0.00322509,0.0988476,-0.173101
0.92614,-0.520809,0.283974,0.92292,-0.421986,0.11087,-0.0471186,0.306089,0.209145,0.0194724,-0.0146705,-0.0163319,-0.00322008,0.0988228,-0.173104
0.92614,-0.520809,0.283974,0.922888,-0.422003,0.110839,-0.0465921,0.30612,0.208691,0.0230461,-0.0203725,-0.014175,-0.00325233,0.098806,-0.173135
0.92614,-0.520809,0.283974,0.92288,-0.421996,0.110854,-0.0468356,0.305672,0.208249,0.0272329,-0.00308504,-0.0149151,-0.00326073,0.0988124,-0.17312
0.92614,-0.520809,0.283974,0.922772,-0.421955,0.110689,-0.0467529,0.30554,0.208122,0.027533,-0.00388304,-0.0154485,-0.00336808,0.0988538,-0.173286
0.92614,-0.520809,0.283974,0.922868,-0.421985,0.110821,-0.0463702,0.305596,0.208483,0.0229301,-0.00900847,-0.0145812,-0.00327283,0.0988238,-0.173153
0.92614,-0.520809,0.283974,0.922777,-0.421975,0.110674,-0.0464562,0.30572,0.208592,0.0220855,-0.0081819,-0.0140306,-0.00336313,0.0988335,-0.173301
0.92614,-0.520809,0.283974,0.922885,-0.421982,0.110851,-0.0463632,0.305604,0.208429,0.0229063,-0.00895188,-0.0145061,-0.00325572,0.0988272,-0.173123
0.92614,-0.520809,0.283974,0.922888,-0.421977,0.11085,-0.0467809,0.305631,0.208136,0.0267179,-0.00291861,-0.0147999,-0.00325286,0.0988315,-0.173124
0.92614,-0.520809,0.283974,0.922881,-0.422005,0.110825,-0.0463572,0.305577,0.208378,0.0226414,-0.00882299,-0.0146246,-0.00325978,0.0988035,-0.17315
0.92614,-0.520809,0.283974,0.922873,-0.421977,0.110883,-0.0463464,0.305578,0.208436,0.0228403,-0.00912973,-0.0145921,-0.00326723,0.0988316,-0.173092
0.92614,-0.520809,0.283974,0.922887,-0.421964,0.110868,-0.0464328,0.30567,0.208465,0.0219376,-0.00776231,-0.0139112,-0.0032534,0.0988449,-0.173106
0.92614,-0.520809,0.283974,0.922686,-0.421842,0.110875,-0.0466909,0.305489,0.207987,0.0270676,-0.00360529,-0.0153948,-0.00345409,0.0989664,-0.173099
0.92614,-0.520809,0.283974,0.922849,-0.422011,0.110836,-0.0464235,0.305675,0.20848,0.0219279,-0.00800542,-0.0140717,-0.00329125,0.0987977,-0.173138
0.92614,-0.520809,0.283974,0.922891,-0.421972,0.110869,-0.0466447,0.305484,0.207984,0.0270514,-0.00342438,-0.0154136,-0.00324899,0.0988365,-0.173105
0.92614,-0.520809,0.283974,0.922889,-0.421979,0.110853,-0.0467701,0.305589,0.208083,0.0265082,-0.0026494,-0.0147982,-0.00325155,0.0988298,-0.173121
0.92614,-0.520809,0.283974,0.922912,-0.421963,0.11086,-0.0466542,0.305464,0.207978,0.0269952,-0.00334918,-0.0154236,-0.00322843,0.0988461,-0.173114
0.92614,-0.520809,0.283974,0.922886,-0.421989,0.110856,-0.0464155,0.30567,0.2084,0.0216983,-0.00795807,-0.0139859,-0.00325423,0.0988194,-0.173118
0.92614,-0.520809,0.283974,0.922884,-0.421987,0.110842,-0.0463346,0.305553,0.208272,0.0225314,-0.00856699,-0.0144958,-0.00325674,0.0988219,-0.173132
0.92614,-0.520809,0.283974,0.922851,-0.42197,0.110849,-0.0463349,0.305545,0.208272,0.0226894,-0.00869204,-0.0145674,-0.0032891,0.0988392,-0.173125
0.92614,-0.520809,0.283974,0.922861,-0.42198,0.110882,-0.046783,0.30557,0.208044,0.0263005,-0.00243527,-0.01457,-0.00327975,0.0988292,-0.173093
0.92614,-0.520809,0.283974,0.922883,-0.421964,0.110885,-0.0467271,0.305583,0.208051,0.0260445,-0.00258379,-0.0148202,-0.00325763,0.0988451,-0.173089
0.92614,-0.520809,0.283974,0.922879,-0.421995,0.110845,-0.0463783,0.305655,0.208388,0.0216409,-0.00773432,-0.0138687,-0.00326133,0.0988137,-0.173129
0.92614,-0.520809,0.283974,0.922908,-0.421962,0.110858,-0.0463924,0.305639,0.208396,0.0218384,-0.00751922,-0.0139125,-0.00323284,0.098847,-0.173116
0.92614,-0.520809,0.283974,0.922903,-0.421941,0.110874,-0.0463729,0.305651,0.208398,0.0214334,-0.00770325,-0.0139474,-0.00323725,0.098868,-0.1731
0.92614,-0.520809,0.283974,0.922877,-0.421973,0.110865,-0.0464139,0.305624,0.208356,0.0216923,-0.00767686,-0.0138392,-0.00326329,0.0988363,-0.17311
0.92614,-0.520809,0.283974,0.922886,-0.421981,0.11087,-0.0463696,0.305651,0.208345,0.0217629,-0.00771143,-0.0140743,-0.00325459,0.0988283,-0.173104
0.92614,-0.520809,0.283974,0.922876,-0.421982,0.110878,-0.0464118,0.305651,0.208356,0.0216468,-0.00754242,-0.0138333,-0.00326395,0.0988271,-0.173097
0.92614,-0.520809,0.283974,0.922851,-0.421999,0.110847,-0.0463993,0.305635,0.208361,0.0215096,-0.00743246,-0.0137307,-0.00328934,0.0988103,-0.173127
0.92614,-0.520809,0.283974,0.922869,-0.421997,0.110855,-0.0463745,0.305626,0.208353,0.0218032,-0.00748477,-0.0137552,-0.00327116,0.0988117,-0.173119
0.92614,-0.520809,0.283974,0.922884,-0.421971,0.110871,-0.0463744,0.305623,0.208316,0.0215884,-0.00739258,-0.0138562,-0.00325608,0.0988378,-0.173103
0.92614,-0.520809,0.283974,0.922898,-0.421984,0.110867,-0.0467177,0.305523,0.207938,0.0262791,-0.00199339,-0.0145184,-0.00324255,0.098825,-0.173107
0.92614,-0.520809,0.283974
