vision_x,vision_y,vision_z,mocap_x,mocap_y,mocap_z,quad_x,quad_y,quad_z,quad_roll,quad_pitch,quad_yaw,error_x,error_y,error_z
1.0335,-0.406864,0.181741,0.922572,-0.422828,0.111166,-0.665756,0.880111,1.48546,0.0185653,0.120819,1.75343,-0.110926,-0.0159644,-0.0705749
1.0335,-0.406864,0.181741,0.922567,-0.422839,0.111162,-0.850732,0.880699,1.4759,0.0303442,0.0302696,0.847679,-0.110931,-0.0159747,-0.0705785
0.920992,-0.515716,0.264863,0.922586,-0.422783,0.111151,-0.986946,0.903347,1.42514,0.0510204,-0.0289801,0.565147,0.00159442,0.0929323,-0.153712
1.0226,-0.594646,0.314192,0.922596,-0.422796,0.111206,-1.14914,1.00643,1.453,0.0614954,-0.0322429,0.600769,-0.100006,0.17185,-0.202986
1.01028,-0.509112,0.309592,0.922542,-0.422811,0.111149,-1.32876,1.17246,1.48251,0.00241127,0.0368735,0.621251,-0.0877348,0.0863011,-0.198443
1.01831,-0.506356,0.285399,0.922561,-0.42278,0.111125,-1.37175,1.25858,1.4977,0.00558407,0.0205673,0.627416,-0.0957466,0.0835761,-0.174274
0.954324,-0.495175,0.263158,0.922535,-0.422788,0.111173,-1.31688,1.2606,1.50206,0.0271927,-0.0100157,0.620627,-0.0317885,0.0723875,-0.151985
0.961737,-0.55725,0.267707,0.922555,-0.422767,0.11115,-1.27725,1.26645,1.50371,0.0477259,-0.0184239,0.617835,-0.0391818,0.134483,-0.156557
0.966007,-0.491133,0.304956,0.92256,-0.422798,0.111139,-1.25007,1.29428,1.50778,0.00908668,0.0125737,0.606383,-0.0434474,0.0683358,-0.193816
0.964559,-0.517097,0.297974,0.922556,-0.422792,0.111154,-1.17892,1.28224,1.50626,0.0277999,-0.0193373,0.603731,-0.0420022,0.0943045,-0.18682
0.961205,-0.513988,0.276528,0.922578,-0.422758,0.111157,-1.1162,1.26061,1.50658,0.0322638,-0.017768,0.603743,-0.0386271,0.0912301,-0.165371
0.928948,-0.478318,0.159109,0.922533,-0.422756,0.111145,-1.07017,1.23924,1.50709,0.034429,-0.010183,0.609746,-0.00641429,0.055562,-0.0479645
0.938234,-0.546375,0.236435,0.922554,-0.42278,0.111133,-1.05893,1.24285,1.50565,0.0554174,-0.041075,0.618298,-0.0156793,0.123594,-0.125302
1.01427,-0.522768,0.315915,0.92256,-0.422778,0.111157,-1.12744,1.31135,1.50635,0.0189316,0.00414393,0.610767,-0.0917069,0.0999905,-0.204758
1.07989,-0.652515,0.359734,0.92254,-0.422787,0.111137,-1.18716,1.3793,1.51102,0.0506251,-0.0530997,0.620152,-0.157353,0.229728,-0.248597
0.987648,-0.507181,0.27702,0.922543,-0.422742,0.111172,-1.38409,1.53278,1.50609,0.0208045,0.0124853,0.627077,-0.0651046,0.0844384,-0.165849
1.0436,-0.57781,0.253669,0.922544,-0.422798,0.111155,-1.48317,1.60436,1.50215,0.0313377,-0.00372514,0.633337,-0.121059,0.155012,-0.142514
1.0436,-0.57781,0.253669,0.922553,-0.422792,0.111136,-1.56914,1.66571,1.49674,0.0365137,-0.00138277,0.627009,-0.12105,0.155018,-0.142533
1.03687,-0.544959,0.281475,0.922529,-0.422772,0.111176,-1.62698,1.72154,1.49118,0.0117977,0.0309457,0.625014,-0.114342,0.122187,-0.170299
1.00763,-0.536073,0.31908,0.922526,-0.42278,0.111135,-1.63094,1.74349,1.48934,-0.00510512,-0.000962205,0.622468,-0.0851082,0.113294,-0.207945
0.972104,-0.561942,0.253424,0.922528,-0.422773,0.111163,-1.60903,1.70561,1.48976,0.0157364,-0.0383148,0.61855,-0.0495752,0.139169,-0.142261
1.02502,-0.621939,0.433005,0.922556,-0.422742,0.111158,-1.63471,1.64146,1.49124,-0.0244776,-0.0712484,0.602199,-0.102463,0.199197,-0.321847
1.05654,-0.460515,0.19303,0.922549,-0.422739,0.11117,-1.74382,1.52085,1.49073,0.056195,0.0414242,0.59567,-0.133987,0.0377765,-0.0818599
1.01295,-0.547628,0.247936,0.922572,-0.422757,0.11118,-1.81971,1.41335,1.49154,0.0429258,-0.0135393,0.601444,-0.090382,0.124872,-0.136756
1.01061,-0.482207,0.221714,0.922559,-0.422771,0.111159,-1.88854,1.32626,1.49442,0.0495782,0.0386246,0.600256,-0.0880522,0.059436,-0.110555
1.02067,-0.552616,0.246839,0.92259,-0.422746,0.111166,-1.82844,1.23782,1.50069,0.0400169,-0.0118125,0.599956,-0.0980748,0.129869,-0.135673
1.00764,-0.586436,0.200106,0.922518,-0.422761,0.111158,-1.7947,1.23776,1.49971,0.0518224,-0.0447974,0.601518,-0.0851204,0.163675,-0.0889482
0.994635,-0.585858,0.230263,0.922529,-0.422754,0.111171,-1.82039,1.28483,1.50115,0.0568828,-0.0458572,0.603926,-0.0721055,0.163104,-0.119092
1.03049,-0.523676,0.31762,0.922559,-0.422753,0.111152,-1.98375,1.46917,1.49785,0.01317,0.0235535,0.607332,-0.10793,0.100923,-0.206468
1.04508,-0.552972,0.276825,0.922572,-0.422763,0.111177,-1.9434,1.46688,1.49332,0.0244943,-0.000776621,0.60832,-0.122507,0.130209,-0.165648
0.970554,-0.533344,0.280493,0.92257,-0.422742,0.111191,-1.87314,1.44554,1.48806,0.0328503,-0.0148001,0.607957,-0.0479833,0.110603,-0.169302
0.983907,-0.535881,0.277225,0.922536,-0.422714,0.111173,-1.82045,1.43145,1.48619,0.0332975,-0.0180784,0.606112,-0.0613711,0.113167,-0.166051
1.01321,-0.568878,0.274409,0.922566,-0.422725,0.111173,-1.7805,1.42484,1.48622,0.0325126,-0.0226799,0.60908,-0.0906442,0.146152,-0.163236
1.03181,-0.571272,0.26971,0.922548,-0.422769,0.111157,-1.76048,1.42746,1.48538,0.0340496,-0.0169293,0.610094,-0.109261,0.148503,-0.158553
1.03628,-0.571199,0.27366,0.922588,-0.422737,0.111162,-1.74861,1.43342,1.48778,0.026707,-0.0220617,0.61534,-0.113693,0.148462,-0.162498
1.03739,-0.575657,0.270495,0.922567,-0.42274,0.111146,-1.74371,1.43803,1.49166,0.0271456,-0.0130958,0.618154,-0.11482,0.152917,-0.159349
1.04308,-0.587321,0.285824,0.922525,-0.422733,0.111189,-1.73766,1.4433,1.49685,0.0261383,-0.0237444,0.614525,-0.12055,0.164588,-0.174635
1.01287,-0.560799,0.304217,0.922572,-0.422729,0.111176,-1.73713,1.45177,1.49879,0.0248463,-0.022192,0.610884,-0.0902987,0.13807,-0.193042
1.03828,-0.569124,0.285924,0.922581,-0.422716,0.111139,-1.74166,1.45229,1.49756,0.0217192,-0.0156228,0.609077,-0.115704,0.146407,-0.174785
1.04825,-0.571741,0.279592,0.922603,-0.42272,0.111158,-1.74641,1.44174,1.49609,0.0207534,-0.0176241,0.610242,-0.125648,0.149022,-0.168434
1.05328,-0.571399,0.276771,0.92261,-0.422696,0.111155,-1.75573,1.42158,1.49385,0.0262294,-0.0176517,0.611432,-0.130673,0.148703,-0.165617
1.03821,-0.556709,0.241551,0.922593,-0.422711,0.111148,-1.7676,1.40154,1.49289,0.0376823,-0.00707309,0.612565,-0.115612,0.133997,-0.130403
1.01755,-0.562242,0.264008,0.922589,-0.422716,0.111179,-1.76983,1.39623,1.49644,0.0278061,-0.0103757,0.614126,-0.094964,0.139526,-0.152829
1.01766,-0.563863,0.270846,0.92259,-0.422726,0.111147,-1.77108,1.395,1.49644,0.0305045,-0.0149281,0.620799,-0.0950654,0.141138,-0.159698
1.00792,-0.542828,0.24991,0.922559,-0.422712,0.111187,-1.77773,1.3949,1.4959,0.0321336,-0.00349438,0.621031,-0.0853615,0.120116,-0.138723
1.01339,-0.569373,0.276021,0.922577,-0.42272,0.111157,-1.7748,1.40783,1.49817,0.0287041,-0.0190827,0.620636,-0.0908181,0.146653,-0.164864
1.02677,-0.556972,0.275932,0.922563,-0.422705,0.111193,-1.77643,1.42482,1.49914,0.0258545,-0.0127165,0.615194,-0.104211,0.134267,-0.164739
-0.258605,-3.32439,0.672471,0.922581,-0.422733,0.11116,-1.77351,1.43282,1.49914,0.0248494,-0.0142025,0.610609,1.18119,2.90166,-0.561311
1.04194,-0.573302,0.27805,0.922576,-0.422725,0.111168,-1.76869,1.43228,1.49969,0.0209473,-0.0195726,0.608177,-0.119367,0.150576,-0.166883
1.01923,-0.560303,0.285413,0.922608,-0.422688,0.111159,-1.77478,1.42376,1.49531,0.0308011,-0.0153563,0.607603,-0.0966233,0.137615,-0.174254
1.03904,-0.551716,0.283472,0.922593,-0.422703,0.111191,-1.78454,1.41621,1.49189,0.0267131,-0.0125715,0.613525,-0.116447,0.129013,-0.172282
1.01257,-0.560979,0.251136,0.922593,-0.422698,0.111193,-1.79067,1.40567,1.49228,0.0354601,-0.0126228,0.623635,-0.0899745,0.138281,-0.139943
1.02423,-0.553889,0.255434,0.922594,-0.422703,0.111182,-1.79129,1.4015,1.49535,0.034183,-0.00837033,0.61951,-0.101635,0.131186,-0.144252
1.02923,-0.566785,0.278151,0.922561,-0.422717,0.111166,-1.78747,1.40223,1.49653,0.0285157,-0.0120487,0.616837,-0.106668,0.144068,-0.166985
1.03567,-0.556034,0.242347,0.922614,-0.422651,0.111181,-1.74241,1.38327,1.49648,0.0271786,-0.00303043,0.613947,-0.113057,0.133383,-0.131166
1.03567,-0.556034,0.242347,0.922654,-0.422694,0.111153,-1.65484,1.34224,1.49604,0.015026,0.0106195,0.614264,-0.113017,0.13334,-0.131195
0.965813,-0.535141,0.257447,0.922626,-0.422676,0.111169,-1.52592,1.27164,1.49343,0.025471,-0.00224092,0.62126,-0.0431864,0.112464,-0.146278
0.930735,-0.473452,0.284104,0.922588,-0.422729,0.111153,-1.38549,1.19352,1.49253,0.0241624,-0.00778908,0.612229,-0.00814646,0.0507233,-0.172951
0.930735,-0.473452,0.284104,0.922607,-0.422706,0.111183,-1.18212,1.08446,1.4957,0.0455697,-0.0370239,0.620624,-0.00812805,0.0507462,-0.172921
0.930735,-0.473452,0.284104,0.922638,-0.422721,0.111175,-1.07194,1.03429,1.5004,0.0381577,-0.0234728,0.616085,-0.00809622,0.0507316,-0.172929
0.930735,-0.473452,0.284104,0.922602,-0.422694,0.111146,-0.979127,0.995989,1.50466,0.0397959,-0.0285582,0.616496,-0.00813258,0.0507583,-0.172958
0.908804,-0.506088,0.27934,0.922633,-0.422705,0.111142,-0.902032,0.976061,1.50909,0.0393069,-0.0298265,0.620975,0.0138294,0.083383,-0.168199
0.908804,-0.506088,0.27934,0.922672,-0.422679,0.111176,-0.864429,0.97537,1.50606,0.0389982,-0.0291188,0.617839,0.0138681,0.0834095,-0.168165
0.908804,-0.506088,0.27934,0.922645,-0.42266,0.111173,-0.855036,0.989915,1.50365,0.0253582,-0.0227848,0.606746,0.0138407,0.0834281,-0.168167
0.908804,-0.506088,0.27934,0.922641,-0.4227,0.111142,-0.877526,0.988448,1.50262,0.028197,-0.0125698,0.598622,0.0138369,0.0833888,-0.168198
0.908804,-0.506088,0.27934,0.922623,-0.422685,0.111127,-0.8822,0.97606,1.49722,0.0413276,-0.00633033,0.598032,0.013819,0.0834032,-0.168214
0.971996,-0.512552,0.362522,0.922641,-0.42268,0.111163,-0.794164,0.827494,1.49059,-0.0499302,-0.0567463,0.593295,-0.0493554,0.0898711,-0.251358
0.924601,-0.518726,0.297871,0.922315,-0.422196,0.110225,-0.838919,0.60335,1.48112,0.024534,-0.0201953,0.457936,-0.00228667,0.0965297,-0.187646
0.95583,-0.464293,0.264315,0.92255,-0.422054,0.110299,-0.901166,0.251357,1.48254,0.0536579,-0.0112924,0.192183,-0.0332795,0.042239,-0.154017
0.95583,-0.464293,0.264315,0.922917,-0.421881,0.110984,-0.909754,0.0450262,1.48785,0.0846426,0.000125405,0.00506392,-0.0329131,0.0424122,-0.153331
0.98948,-0.46576,0.294729,0.923019,-0.421507,0.110956,-0.857394,0.0270597,1.50547,0.0356345,-0.0269867,0.00894727,-0.066461,0.0442535,-0.183773
0.98948,-0.46576,0.294729,0.922885,-0.421797,0.110867,-0.794869,0.0615982,1.52022,0.00349636,-0.0165956,0.0207804,-0.066595,0.0439633,-0.183862
0.98948,-0.46576,0.294729,0.922812,-0.421817,0.110603,-0.741609,0.0881868,1.5352,0.00240736,-0.0396662,0.022195,-0.066668,0.0439434,-0.184126
0.98948,-0.46576,0.294729,0.922893,-0.421995,0.110898,-0.703609,0.10737,1.55108,0.00947227,-0.0389022,0.0209889,-0.0665867,0.0437652,-0.183831
0.98948,-0.46576,0.294729,0.922911,-0.422001,0.110917,-0.673281,0.113976,1.56699,0.00385836,-0.0347445,0.0236196,-0.0665687,0.0437599,-0.183812
0.98948,-0.46576,0.294729,0.922892,-0.422011,0.110905,-0.653456,0.116104,1.58162,0.00546721,-0.0363097,0.0123379,-0.0665879,0.0437492,-0.183824
0.98948,-0.46576,0.294729,0.922921,-0.421976,0.110916,-0.638747,0.117158,1.60247,0.00971399,-0.0352762,0.00132552,-0.0665588,0.0437848,-0.183813
0.98948,-0.46576,0.294729,0.922913,-0.421973,0.110919,-0.63753,0.107784,1.62105,0.0176693,-0.0365129,0.0145174,-0.0665669,0.0437876,-0.18381
0.98948,-0.46576,0.294729,0.922935,-0.421995,0.110949,-0.634033,0.0936447,1.63817,0.0135433,-0.0421309,0.00576675,-0.066545,0.0437658,-0.18378
0.98948,-0.46576,0.294729,0.922936,-0.421969,0.110962,-0.632421,0.0736524,1.64706,0.00982848,-0.0346002,0.0119302,-0.0665438,0.0437914,-0.183767
0.98948,-0.46576,0.294729,0.922921,-0.421988,0.110946,-0.630145,0.061442,1.64719,0.0145121,-0.0350085,0.0053765,-0.0665584,0.0437727,-0.183783
0.98948,-0.46576,0.294729,0.922958,-0.421948,0.110918,-0.627625,0.0622158,1.64679,0.00687021,-0.0371269,-0.0043706,-0.0665211,0.0438122,-0.183811
0.98948,-0.46576,0.294729,0.92298,-0.421958,0.110941,-0.628746,0.0641143,1.64704,0.00682119,-0.0336137,0.00480809,-0.0664994,0.0438027,-0.183788
0.98948,-0.46576,0.294729,0.922986,-0.421973,0.110951,-0.622244,0.0650939,1.64811,0.0182145,-0.027158,0.00300356,-0.0664937,0.0437871,-0.183778
0.98948,-0.46576,0.294729,0.922931,-0.421912,0.110954,-0.631127,0.0782182,1.64608,0.0154629,-0.0651778,0.0074841,-0.0665489,0.0438482,-0.183775
0.98948,-0.46576,0.294729,0.922915,-0.421985,0.110939,-0.725904,0.0941982,1.64513,0.00653456,-0.0113509,-0.00333909,-0.0665647,0.0437759,-0.18379
0.98948,-0.46576,0.294729,0.922953,-0.421937,0.110925,-0.79873,0.11555,1.64604,0.00867247,0.0148962,0.00786344,-0.0665268,0.043824,-0.183804
0.98948,-0.46576,0.294729,0.922921,-0.421984,0.110913,-0.760937,0.139075,1.64265,0.0154821,-0.0167191,0.0190117,-0.0665586,0.0437766,-0.183816
0.98948,-0.46576,0.294729,0.922967,-0.421954,0.110958,-0.682458,0.157907,1.6393,0.0263225,-0.0254014,0.0392772,-0.066512,0.0438065,-0.183771
0.98948,-0.46576,0.294729,0.92293,-0.421961,0.11093,-0.622931,0.179631,1.63776,-0.000778033,-0.0351357,0.201267,-0.0665495,0.0438,-0.183799
0.98948,-0.46576,0.294729,0.922955,-0.421965,0.110929,-0.572906,0.176774,1.49122,0.0365267,-0.0558791,0.23176,-0.0665246,0.0437957,-0.1838
0.960944,-0.462168,0.312373,0.922845,-0.421928,0.110529,-0.566622,0.173816,1.33587,0.0197522,-0.0341554,0.221642,-0.0380989,0.04024,-0.201844
0.964124,-0.46211,0.287692,0.922697,-0.421827,0.110371,-0.572605,0.157218,1.2875,0.0297596,-0.0305972,0.221945,-0.0414277,0.0402836,-0.177321
0.961455,-0.451336,0.282778,0.922731,-0.421835,0.110394,-0.579762,0.143206,1.28696,0.0244402,-0.0223271,0.227089,-0.0387241,0.0295009,-0.172384
0.957028,-0.454346,0.278202,0.922715,-0.421828,0.11037,-0.583725,0.132643,1.29014,0.0295586,-0.0206713,0.230497,-0.0343128,0.0325175,-0.167832
0.957028,-0.454346,0.278202,0.922735,-0.421816,0.110361,-0.578444,0.121089,1.29288,0.0311345,-0.0230099,0.240887,-0.0342924,0.0325298,-0.167841
0.961129,-0.457354,0.285309,0.922758,-0.421861,0.110416,-0.574265,0.117799,1.29428,0.029014,-0.0278177,0.239163,-0.0383707,0.0354929,-0.174893
0.957607,-0.462056,0.277002,0.922736,-0.421836,0.110356,-0.568219,0.122999,1.29391,0.0330209,-0.0286134,0.2324,-0.034871,0.0402198,-0.166646
0.984808,-0.468115,0.330205,0.922738,-0.421816,0.110349,-0.562099,0.139927,1.29507,0.0251562,-0.0275768,0.229474,-0.0620705,0.0462989,-0.219856
0.984808,-0.468115,0.330205,0.922725,-0.421838,0.110345,-0.541502,0.16097,1.29331,0.0325771,-0.0740868,0.223317,-0.0620831,0.0462764,-0.21986
1.05462,-0.331156,0.268989,0.922735,-0.421913,0.110352,-0.600856,0.193019,1.29358,0.0180232,-0.0112495,0.221262,-0.131887,-0.0907571,-0.158637
0.944009,-0.486954,0.25321,0.922626,-0.422109,0.11035,-0.695515,0.252039,1.29689,0.0495949,-0.0645694,0.390293,-0.021383,0.0648447,-0.14286
0.990728,-0.454708,0.290289,0.922707,-0.421786,0.110406,-0.801248,0.316542,1.29856,0.0221517,0.0240215,0.402558,-0.068022,0.0329218,-0.179883
0.952852,-0.428298,0.263429,0.922981,-0.421911,0.110952,-0.850016,0.372119,1.29794,0.0147684,0.0151162,0.431172,-0.0298708,0.00638688,-0.152477
0.982369,-0.479843,0.276832,0.922948,-0.422012,0.110976,-0.853795,0.409542,1.29557,0.0271276,-0.0149795,0.460548,-0.0594212,0.0578309,-0.165857
0.825863,-0.478078,0.228053,0.922643,-0.422068,0.110244,-0.869059,0.457203,1.29515,0.0154166,0.0100896,0.461197,0.0967805,0.0560101,-0.11781
0.911246,-0.46949,0.294204,0.922444,-0.422091,0.110217,-0.722341,0.467623,1.28966,0.0302882,-0.0296702,0.44752,0.0111981,0.0473984,-0.183987
0.911246,-0.46949,0.294204,0.92245,-0.422122,0.110217,-0.651347,0.464383,1.29103,0.0280257,-0.0295742,0.442762,0.0112038,0.0473675,-0.183987
0.911246,-0.46949,0.294204,0.922453,-0.422054,0.110216,-0.624015,0.471358,1.2914,0.0225502,0.0206373,0.441155,0.0112069,0.0474362,-0.183987
0.922117,-0.466957,0.28718,0.922785,-0.421917,0.110534,-0.540049,0.475164,1.29252,0.0213839,-0.0302013,0.454492,0.00066787,0.0450408,-0.176647
0.922117,-0.466957,0.28718,0.922823,-0.421905,0.110561,-0.447106,0.477631,1.28995,0.0318889,-0.0352898,0.461932,0.000705779,0.0450519,-0.176619
0.927818,-0.491502,0.275698,0.922809,-0.421882,0.11052,-0.415096,0.499055,1.28825,0.0389156,-0.040378,0.459328,-0.00500906,0.0696194,-0.165178
0.951569,-0.495173,0.286315,0.922983,-0.421868,0.110957,-0.456437,0.550455,1.28835,0.0375845,-0.0406966,0.461016,-0.0285856,0.0733044,-0.175358
0.943615,-0.477213,0.277959,0.922663,-0.422078,0.110623,-0.532835,0.614007,1.29383,0.0269673,-0.021019,0.47256,-0.0209515,0.055135,-0.167336
0.946356,-0.49518,0.273103,0.92295,-0.421889,0.11091,-0.600403,0.667867,1.29561,0.0369523,-0.0172045,0.474445,-0.0234058,0.0732913,-0.162193
0.988984,-0.516469,0.342888,0.922967,-0.421931,0.110904,-0.690817,0.742694,1.29446,0.0247493,-0.00434393,0.475831,-0.0660161,0.0945381,-0.231984
0.988984,-0.516469,0.342888,0.923006,-0.421881,0.110933,-0.713637,0.784666,1.28889,0.0172056,0.012567,0.471771,-0.0659779,0.0945882,-0.231955
0.988984,-0.516469,0.342888,0.92298,-0.421885,0.110913,-0.655555,0.78353,1.28558,0.0319293,-0.0200153,0.469782,-0.0660037,0.0945838,-0.231976
0.988984,-0.516469,0.342888,0.923007,-0.421865,0.110898,-0.599473,0.784285,1.28401,0.0386758,-0.0278832,0.46945,-0.0659763,0.0946047,-0.231991
0.988984,-0.516469,0.342888,0.922975,-0.421901,0.110893,-0.572059,0.807802,1.28384,0.0344263,-0.0255501,0.465559,-0.0660083,0.0945677,-0.231995
0.939798,-0.470752,0.286716,0.922975,-0.421845,0.110904,-0.583863,0.849474,1.28652,0.0222287,0.00325327,0.458872,-0.0168226,0.0489074,-0.175812
0.939798,-0.470752,0.286716,0.922956,-0.421878,0.110926,-0.569018,0.880447,1.28818,0.0257433,-0.0199559,0.445662,-0.0168422,0.0488738,-0.175789
0.939798,-0.470752,0.286716,0.922939,-0.42189,0.110869,-0.55744,0.907174,1.28903,0.0280356,-0.0269675,0.446242,-0.0168585,0.0488624,-0.175847
0.939798,-0.470752,0.286716,0.922957,-0.421873,0.110899,-0.566461,0.933273,1.28708,0.0329573,-0.0263536,0.452931,-0.0168406,0.0488791,-0.175817
0.939798,-0.470752,0.286716,0.922907,-0.421893,0.110879,-0.595099,0.960206,1.28712,0.0396289,-0.0123737,0.457735,-0.0168908,0.0488593,-0.175836
0.939798,-0.470752,0.286716,0.922946,-0.421882,0.110912,-0.604003,1.00825,1.29059,0.0198521,-0.000527816,0.454939,-0.0168521,0.0488698,-0.175803
0.939798,-0.470752,0.286716,0.922987,-0.421865,0.110888,-0.556905,1.03987,1.29152,0.0347066,-0.0255936,0.456042,-0.0168108,0.048887,-0.175828
0.939798,-0.470752,0.286716,0.92298,-0.421886,0.11091,-0.520389,1.08694,1.29377,0.0241833,-0.0113684,0.457027,-0.0168173,0.0488665,-0.175806
0.939798,-0.470752,0.286716,0.923003,-0.421862,0.110896,-0.485505,1.11925,1.29435,0.0214279,-0.0127518,0.456348,-0.0167951,0.0488898,-0.175819
0.939798,-0.470752,0.286716,0.922971,-0.421848,0.110894,-0.430186,1.13435,1.29411,0.0141947,-0.00204488,0.457437,-0.0168267,0.0489042,-0.175822
0.939798,-0.470752,0.286716,0.922967,-0.421866,0.110889,-0.348467,1.13143,1.29458,0.0227019,0.00342595,0.548888,-0.0168304,0.048886,-0.175827
0.939798,-0.470752,0.286716,0.922654,-0.421948,0.110697,-0.260037,1.13285,1.29397,0.0215818,-0.0021503,0.806511,-0.017144,0.0488046,-0.176018
0.939798,-0.470752,0.286716,0.922917,-0.421772,0.110579,-0.185718,1.12373,1.29517,0.0253992,-0.0197254,1.11264,-0.0168809,0.04898,-0.176136
0.939798,-0.470752,0.286716,0.922976,-0.421861,0.11088,-0.167218,1.085,1.28331,0.0346862,-0.00661155,1.25867,-0.0168219,0.048891,-0.175836
0.939798,-0.470752,0.286716,0.92297,-0.421887,0.110874,-0.239137,1.01014,1.27788,-0.00558129,-0.0794234,1.2467,-0.0168279,0.0488652,-0.175842
0.788567,-0.650067,0.296063,0.922762,-0.421738,0.110868,-0.482747,0.863133,1.26614,0.00639469,-0.0161704,0.905685,0.134195,0.228329,-0.185195
0.788567,-0.650067,0.296063,0.923004,-0.421856,0.110901,-0.872493,0.468699,1.25324,-0.0381953,0.024442,0.0462792,0.134438,0.228211,-0.185162
0.788567,-0.650067,0.296063,0.922986,-0.421869,0.11087,-1.0552,0.034153,1.24179,0.0315254,-0.0179007,-0.533731,0.134419,0.228197,-0.185193
1.01138,-0.380069,0.362242,0.922978,-0.421863,0.110861,-1.16183,-0.312513,1.24303,0.0160263,-0.00926875,-0.64346,-0.0884023,-0.0417943,-0.251381
0.930239,-0.453894,0.205371,0.923017,-0.42184,0.110847,-1.15365,-0.580756,1.24778,-0.0807001,0.0399064,-0.61819,-0.00722164,0.0320548,-0.0945243
0.981005,-0.327428,0.329692,0.923044,-0.421817,0.110876,-1.04398,-0.872684,1.24981,0.0310672,-0.0341077,-0.610807,-0.057961,-0.0943897,-0.218815
0.977756,-0.391494,0.282541,0.922989,-0.421682,0.11093,-0.926012,-1.09944,1.24992,-0.0139118,-0.0119172,-0.595969,-0.0547662,-0.0301882,-0.171611
0.998791,-0.393512,0.344144,0.922967,-0.421331,0.111194,-0.805991,-1.25087,1.25068,0.0312025,-0.0449211,-0.575293,-0.0758242,-0.0278192,-0.23295
0.977113,-0.390969,0.329662,0.923072,-0.421278,0.11133,-0.739423,-1.27138,1.25468,0.0152357,-0.0403465,-0.59365,-0.0540414,-0.0303098,-0.218332
0.955569,-0.401738,0.294164,0.92274,-0.422123,0.111318,-0.661804,-1.1956,1.25151,-0.0228465,-0.0423415,-0.600508,-0.0328291,-0.0203852,-0.182846
0.959616,-0.417735,0.277984,0.923038,-0.421656,0.110987,-0.644213,-1.15409,1.24761,-0.0223446,-0.0308855,-0.611154,-0.0365772,-0.0039213,-0.166997
0.952183,-0.400211,0.269904,0.922951,-0.42149,0.111028,-0.623939,-1.11915,1.24429,-0.0323718,-0.0336025,-0.619464,-0.0292326,-0.0212792,-0.158876
0.961908,-0.389239,0.297549,0.922938,-0.421505,0.110997,-0.60387,-1.11633,1.24163,-0.0256957,-0.0478852,-0.609886,-0.0389698,-0.0322657,-0.186552
0.973697,-0.401979,0.29853,0.922963,-0.421497,0.111015,-0.592934,-1.12647,1.24315,-0.0140835,-0.0491278,-0.59631,-0.0507346,-0.019518,-0.187515
0.998543,-0.424056,0.300113,0.922943,-0.421524,0.111027,-0.592362,-1.13741,1.246,-0.00123031,-0.0388584,-0.589504,-0.0755999,0.00253254,-0.189087
0.98124,-0.421374,0.28372,0.922952,-0.421506,0.111045,-0.594283,-1.1303,1.24672,-0.00733109,-0.0349791,-0.596341,-0.0582873,-0.00013116,-0.172675
0.969487,-0.414302,0.287179,0.922945,-0.421507,0.111031,-0.589613,-1.12317,1.24963,-0.019466,-0.0356982,-0.595867,-0.0465428,-0.00720516,-0.176148
0.996025,-0.450159,0.313923,0.922926,-0.421517,0.111038,-0.581216,-1.12635,1.25034,-0.000924902,-0.0460216,-0.570475,-0.0730995,0.0286413,-0.202885
0.976955,-0.419682,0.289653,0.922967,-0.421666,0.110952,-0.573369,-1.13637,1.24809,-0.00750438,-0.0382517,-0.584651,-0.0539874,-0.00198397,-0.178702
0.9779,-0.432754,0.285002,0.922997,-0.421631,0.110962,-0.580656,-1.1305,1.24659,-0.0126583,-0.0266579,-0.588899,-0.0549027,0.0111232,-0.174039
0.966677,-0.408279,0.28702,0.922743,-0.421309,0.111061,-0.588334,-1.11658,1.24587,-0.0230745,-0.039158,-0.596939,-0.0439344,-0.0130303,-0.17596
0.966509,-0.41778,0.293049,0.922922,-0.421513,0.111006,-0.586606,-1.11874,1.24416,-0.0128785,-0.0326975,-0.59407,-0.0435873,-0.00373369,-0.182043
0.972191,-0.403801,0.295608,0.923089,-0.421436,0.111034,-0.587243,-1.11873,1.24356,-0.00691012,-0.0403342,-0.61129,-0.0491024,-0.0176351,-0.184574
0.966567,-0.42172,0.282655,0.922934,-0.42151,0.111012,-0.592851,-1.10585,1.24624,-0.0178304,-0.0308822,-0.605604,-0.0436338,0.000210851,-0.171643
0.973764,-0.431656,0.299123,0.922952,-0.42148,0.111006,-0.600953,-1.07987,1.24627,0.0409753,-0.0282602,-0.617222,-0.0508118,0.0101759,-0.188118
1.02268,-0.408001,0.385124,0.923024,-0.421823,0.110816,-0.667068,-0.860407,1.24726,0.104809,-0.0734289,-0.506791,-0.099657,-0.0138226,-0.274308
0.988753,-0.510294,0.31633,0.923024,-0.421795,0.110846,-0.883848,-0.363848,1.26268,-0.0269698,0.00089449,-0.2316,-0.0657285,0.0884986,-0.205484
0.9853,-0.429281,0.310282,0.92302,-0.421816,0.110845,-0.983297,-0.0940873,1.26107,-0.0406481,0.0152664,-0.11713,-0.0622802,0.00746578,-0.199437
0.978433,-0.338192,0.257395,0.923007,-0.421792,0.110864,-0.992793,0.0478154,1.24936,0.0689065,0.0136365,0.104428,-0.0554262,-0.0835998,-0.146531
